Body,Transmission,Fuel,Brand,Model,Price,Color,Length,Width,Height,Wheel Base,Gear Box,Seats,Cargo Volume,Max Torque At
muv,manual,cng,maruti,maruti ertiga,1075000,grey,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,504.0,4400.0
minivans,manual,cng,maruti,maruti eeco,500000,white,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,maruti,maruti celerio,400000,grey,3600.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,maruti,maruti celerio,300700,silver,3600.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,475000,blue,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti celerio,350000,grey,3600.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,bajaj,bajaj re60,200000,blue,2752.0,1312.0,1652.0,1925.0,5 speed,4.0,20.0,4000.0
sedan,manual,cng,hyundai,hyundai xcent prime,700000,white,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,20.0,4200.0
hatchback,manual,cng,maruti,maruti wagon r,410000,red,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,300000,glistening grey,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,285000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,200000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,650000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,180.0,3400.0
hatchback,manual,cng,maruti,maruti wagon r,250000,glistening grey,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,480000,grey,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
muv,manual,cng,maruti,maruti ertiga,700000,blue,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
hatchback,manual,cng,maruti,maruti alto k10,220000,superior white,3545.0,1515.0,1475.0,2360.0,5 speed,4.0,177.0,3500.0
sedan,manual,cng,tata,tata tigor,711000,grey,3993.0,1677.0,1532.0,2450.0,5 speed,5.0,205.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,161205,silver,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
sedan,manual,cng,hyundai,hyundai aura,665034,white,3995.0,1680.0,1520.0,2450.0,5 speed,5.0,180.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,320000,silver,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,190000,superior white,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti celerio tour 2018-2021,459999,white,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,377000,silver,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
muv,manual,cng,maruti,maruti ertiga,750000,white,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
hatchback,manual,cng,maruti,maruti alto,130000,white,3495.0,1475.0,1460.0,2360.0,5 speed,5.0,135.0,3000.0
minivans,manual,cng,maruti,maruti eeco,180000,silver,3675.0,1475.0,1800.0,2350.0,5 speed,5.0,135.0,3000.0
muv,manual,cng,maruti,maruti ertiga,650000,superior white,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
muv,manual,cng,maruti,maruti ertiga,900000,metallic silky silver,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,180.0,4400.0
hatchback,manual,cng,hyundai,hyundai santro,500000,fiery red,3610.0,1645.0,1560.0,2400.0,5 speed,5.0,235.0,4500.0
hatchback,manual,cng,maruti,maruti wagon r,175000,glistening grey,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,235.0,3500.0
minivans,manual,cng,maruti,maruti eeco,370000,white,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
muv,manual,cng,maruti,maruti ertiga,1000000,pearl arctic white,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,275.0,4400.0
hatchback,manual,cng,maruti,maruti wagon r,185000,silver,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,275.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,410000,grey,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti celerio,440000,white,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti celerio,479196,glistening grey,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,maruti,maruti alto k10,250000,superior white,3545.0,1515.0,1475.0,2360.0,5 speed,4.0,177.0,3500.0
hatchback,manual,cng,maruti,maruti alto 800,170000,new granite grey,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
sedan,manual,cng,tata,tata tigor,860000,white,3993.0,1677.0,1532.0,2450.0,5 speed,5.0,205.0,3500.0
hatchback,manual,cng,hyundai,hyundai grand i10 nios,635000,white,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,205.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,200000,superior white,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,205.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,450000,grey,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
sedan,manual,cng,maruti,maruti swift dzire,500000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,320.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,255802,silver,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
muv,manual,cng,maruti,maruti ertiga,1100000,white,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,180.0,4200.0
hatchback,manual,cng,bajaj,bajaj re60,280000,blue,2752.0,1312.0,1652.0,1925.0,5 speed,4.0,20.0,4000.0
hatchback,manual,cng,maruti,maruti alto k10,250000,grey,3545.0,1515.0,1475.0,2360.0,5 speed,4.0,177.0,3500.0
muv,manual,cng,maruti,maruti ertiga,650000,superior white,4265.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,425000,grey,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
muv,manual,cng,maruti,maruti ertiga,565000,grey,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
hatchback,manual,cng,maruti,maruti celerio,469000,grey,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro xing,110000,other,3565.0,1525.0,1590.0,2380.0,5 speed,5.0,218.0,3000.0
minivans,manual,cng,maruti,maruti eeco,412000,white,3675.0,1475.0,1800.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,maruti,maruti alto 800,165000,silver,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
muv,manual,cng,maruti,maruti ertiga,795000,white,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,209.0,4400.0
sedan,manual,cng,hyundai,hyundai accent,120000,black,4250.0,1670.0,1370.0,2440.0,5 speed,5.0,380.0,3500.0
sedan,manual,cng,toyota,toyota corolla altis,245000,white,4540.0,1760.0,1480.0,2600.0,6 speed,5.0,380.0,4000.0
muv,manual,cng,maruti,maruti ertiga,1160000,grey,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,380.0,4400.0
hatchback,manual,cng,maruti,maruti wagon r,455000,golden,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro,400000,gray,3610.0,1645.0,1560.0,2400.0,5 speed,5.0,235.0,4500.0
hatchback,manual,cng,maruti,maruti alto,150000,other,3495.0,1475.0,1460.0,2360.0,5 speed,5.0,235.0,3000.0
minivans,manual,cng,maruti,maruti eeco,510000,gray,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,235.0,3000.0
hatchback,manual,cng,maruti,maruti wagon r,299000,gray,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,215000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro,590000,grey,3610.0,1645.0,1560.0,2400.0,5 speed,5.0,235.0,4500.0
hatchback,manual,cng,tata,tata tiago,794900,blue,3765.0,1677.0,1535.0,2400.0,5 speed,5.0,235.0,3500.0
muv,manual,cng,maruti,maruti ertiga,1000000,other,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,235.0,4200.0
hatchback,manual,cng,hyundai,hyundai santro xing,294000,white,4395.0,1735.0,1690.0,2740.0,5 speed,5.0,235.0,4200.0
minivans,manual,cng,maruti,maruti eeco,350000,gray,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
muv,manual,cng,maruti,maruti ertiga,1040000,white,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,275.0,4200.0
hatchback,manual,cng,hyundai,hyundai santro,70000,white,4395.0,1735.0,1690.0,2740.0,5 speed,5.0,275.0,4200.0
hatchback,manual,cng,maruti,maruti alto 800,230000,white,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,610000,grey,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti alto k10,300000,gray,3545.0,1515.0,1475.0,2360.0,5 speed,4.0,177.0,3500.0
pickup trucks,manual,cng,mahindra,mahindra bolero maxi truck plus,700000,white,4855.0,1700.0,1725.0,3150.0,5 speed,2.0,177.0,1700.0
minivans,manual,cng,maruti,maruti eeco,360000,silver,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,maruti,maruti alto,110000,silver,3495.0,1475.0,1460.0,2360.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,maruti,maruti eeco,625000,white,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,maruti,maruti celerio tour 2018-2021,395000,white,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,hyundai,hyundai santro xing,190000,white,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,maruti,maruti celerio,650000,white,3695.0,1655.0,1555.0,2435.0,5 speed,5.0,275.0,3400.0
sedan,manual,cng,hyundai,hyundai aura,650000,other,3995.0,1680.0,1520.0,2450.0,5 speed,5.0,180.0,4000.0
minivans,manual,cng,maruti,maruti eeco,190000,silver,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,maruti,maruti wagon r,375000,silver,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
minivans,manual,cng,maruti,maruti eeco,550000,gray,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,180.0,3000.0
hatchback,manual,cng,maruti,maruti wagon r,220000,white,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
minivans,manual,cng,maruti,maruti eeco,260000,white,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
sedan,manual,cng,hyundai,hyundai xcent prime,420000,white,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,275.0,4200.0
hatchback,manual,cng,hyundai,hyundai santro xing,130000,silver,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,265000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro xing,200000,white,3565.0,1525.0,1590.0,2380.0,5 speed,5.0,218.0,3000.0
hatchback,manual,cng,maruti,maruti alto 800,280000,black,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
sedan,manual,cng,maruti,maruti swift dzire,915000,red,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,177.0,4300.0
minivans,manual,cng,maruti,maruti eeco,200000,black,3675.0,1475.0,1800.0,2350.0,5 speed,5.0,177.0,3000.0
muv,manual,cng,maruti,maruti ertiga,475000,serene blue,4265.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,200000,red,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,135.0,3500.0
hatchback,manual,cng,maruti,maruti celerio,300000,glistening grey,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro xing,120000,white,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
muv,manual,cng,maruti,maruti ertiga,400000,gray,4265.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,235000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
sedan,manual,cng,tata,tata tigor,813403,white,3993.0,1677.0,1532.0,2450.0,5 speed,5.0,205.0,3500.0
hatchback,manual,cng,maruti,maruti zen estilo,91000,golden,3600.0,1475.0,1595.0,2360.0,5 speed,5.0,205.0,3500.0
sedan,manual,cng,hyundai,hyundai xcent prime,450000,polar white,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,205.0,4200.0
hatchback,manual,cng,maruti,maruti wagon r,385000,silver,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
minivans,manual,cng,maruti,maruti omni,140000,white,3655.0,1620.0,1675.0,2435.0,4 speed,8.0,210.0,3500.0
hatchback,manual,cng,maruti,maruti alto 800,200000,superior white,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
hatchback,manual,cng,maruti,maruti celerio,565000,grey,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,177.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,590000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti estilo,111000,golden,3600.0,1475.0,1595.0,2360.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,400000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,525000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
sedan,manual,cng,maruti,maruti swift dzire tour,680000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,180.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,310000,brown,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,320000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti alto 800,180000,new granite grey,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
hatchback,manual,cng,tata,tata tiago nrg,775000,white,3802.0,1677.0,1537.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro xing,150000,other,3802.0,1677.0,1537.0,2400.0,5 speed,5.0,180.0,3500.0
minivans,manual,cng,maruti,maruti omni,150000,yellow,3802.0,1677.0,1537.0,2400.0,4 speed,8.0,210.0,3500.0
hatchback,manual,cng,maruti,maruti alto 800,500000,silver,3445.0,1515.0,1475.0,2360.0,5 speed,4.0,210.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro xing,170000,other,3565.0,1525.0,1590.0,2380.0,5 speed,5.0,218.0,3000.0
suv,manual,cng,mahindra,mahindra kuv 100 nxt,400000,silver,3700.0,1735.0,1655.0,2385.0,5 speed,6.0,243.0,3550.0
hatchback,manual,cng,maruti,maruti alto,120000,silver,3495.0,1475.0,1460.0,2360.0,5 speed,5.0,243.0,3000.0
hatchback,manual,cng,maruti,maruti alto k10,250000,other,3545.0,1490.0,1475.0,2360.0,5 speed,4.0,177.0,3500.0
muv,manual,cng,maruti,maruti ertiga,700000,white,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
muv,manual,cng,maruti,maruti ertiga,625000,other,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
hatchback,manual,cng,hyundai,hyundai grand i10 nios,715000,other,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,135.0,4000.0
sedan,manual,cng,maruti,maruti swift dzire tour,600000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,135.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,457000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,325000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro xing,170000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti zen estilo,185000,superior white,3600.0,1475.0,1595.0,2360.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,hyundai,hyundai grand i10,450000,white,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,150000,other,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,256.0,3500.0
sedan,manual,cng,hyundai,hyundai accent,100000,dark gray metallic,4250.0,1670.0,1370.0,2440.0,5 speed,5.0,380.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,542000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
sedan,manual,cng,maruti,maruti sx4,210000,white,4490.0,1735.0,1550.0,2500.0,5 speed,5.0,504.0,4100.0
sedan,manual,cng,maruti,maruti swift dzire,850000,gray,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,504.0,4300.0
minivans,manual,cng,maruti,maruti eeco,415000,white,3675.0,1475.0,1800.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,maruti,maruti wagon r,280000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,260000,gray,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,540000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,360000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti alto k10,415000,orange,3545.0,1515.0,1475.0,2360.0,5 speed,4.0,177.0,3500.0
sedan,manual,cng,hyundai,hyundai xcent prime,250000,white,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,177.0,4200.0
muv,manual,cng,maruti,maruti ertiga,950000,white,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,177.0,4400.0
hatchback,manual,cng,maruti,maruti alto 800,200000,white,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,335000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,177.0,3400.0
hatchback,manual,cng,maruti,maruti wagon r,500000,other,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
sedan,manual,cng,hyundai,hyundai xcent,290000,white,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,407.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,125000,silver,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,407.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,370000,brown,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
minivans,manual,cng,maruti,maruti eeco,495000,silver,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,275.0,3000.0
hatchback,manual,cng,hyundai,hyundai grand i10 nios,775000,other,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,275.0,4000.0
hatchback,manual,cng,hyundai,hyundai grand i10 nios,700000,other,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,275.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,360000,gray,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,130000,white,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,180000,fire brick red,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
sedan,manual,cng,tata,tata tigor,830000,white,3993.0,1677.0,1532.0,2450.0,5 speed,5.0,205.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,410000,silver,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti s-presso,560000,gray,3565.0,1520.0,1564.0,2380.0,5 speed,4.0,341.0,3500.0
sedan,manual,cng,tata,tata indigo,230000,white,3988.0,1620.0,1540.0,2450.0,5 speed,5.0,150.0,2650.0
minivans,manual,cng,maruti,maruti eeco,575000,silver,3675.0,1475.0,1825.0,2350.0,5 speed,5.0,150.0,3000.0
sedan,manual,cng,maruti,maruti swift dzire tour,505000,other,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,150.0,4000.0
hatchback,manual,cng,maruti,maruti alto 800,340000,white,3430.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
sedan,manual,cng,tata,tata tigor,850000,other,3993.0,1677.0,1532.0,2450.0,5 speed,5.0,205.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,580000,other,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti celerio,395000,white,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro xing,160000,white,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,270000,silver,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
sedan,manual,cng,maruti,maruti swift dzire tour,550000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,180.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,550000,other,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,673000,other,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3400.0
sedan,manual,cng,hyundai,hyundai accent,120000,white,4250.0,1670.0,1370.0,2440.0,5 speed,5.0,380.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro,465000,red,3610.0,1645.0,1560.0,2400.0,5 speed,5.0,235.0,4500.0
muv,manual,cng,maruti,maruti ertiga,1035590,white,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,235.0,4200.0
sedan,manual,cng,maruti,maruti swift dzire,450000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,320.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,300000,gray,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
sedan,manual,cng,hyundai,hyundai xcent prime,700000,white,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,180.0,4200.0
hatchback,manual,cng,maruti,maruti celerio,489000,grey,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
sedan,manual,cng,chevrolet,chevrolet aveo,100000,linen beige,4310.0,1710.0,1505.0,2480.0,5 speed,5.0,400.0,3400.0
muv,manual,cng,maruti,maruti ertiga,952228,white,4395.0,1735.0,1690.0,2740.0,5 speed,7.0,400.0,4400.0
muv,manual,cng,maruti,maruti ertiga,625000,white,4265.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
muv,manual,cng,maruti,maruti ertiga,806928,blue,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,290000,silver,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,maruti,maruti celerio,435000,gray,3695.0,1600.0,1560.0,2425.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,maruti,maruti alto 800,370000,granite grey,3445.0,1515.0,1475.0,2360.0,5 speed,4.0,235.0,3500.0
sedan,manual,cng,maruti,maruti swift dzire tour,450000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,341.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,560000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
sedan,manual,cng,hyundai,hyundai aura,734999,silver,3995.0,1680.0,1520.0,2450.0,5 speed,5.0,341.0,4000.0
hatchback,manual,cng,hyundai,hyundai grand i10 nios,700000,other,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,180.0,4000.0
sedan,manual,cng,toyota,toyota corolla altis,285555,gold,4540.0,1760.0,1480.0,2600.0,6 speed,5.0,180.0,4000.0
hatchback,manual,cng,maruti,maruti wagon r,340000,blue,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
sedan,manual,cng,maruti,maruti swift dzire tour,670000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,275.0,4000.0
sedan,manual,cng,hyundai,hyundai accent,250000,black,4250.0,1670.0,1370.0,2440.0,5 speed,5.0,380.0,3500.0
hatchback,manual,cng,hyundai,hyundai grand i10 nios,800000,blue,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,380.0,4000.0
hatchback,manual,cng,hyundai,hyundai santro xing,150000,white,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,180000,white,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,177.0,3500.0
hatchback,manual,cng,hyundai,hyundai santro,475000,imperial beige,3610.0,1645.0,1560.0,2400.0,5 speed,5.0,235.0,4500.0
hatchback,manual,cng,maruti,maruti wagon r,410000,gray,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,cng,tata,tata nano,80000,white,3099.0,1495.0,1652.0,2230.0,4 speed,4.0,80.0,3500.0
